Branch,Mean_dNdS,RateClasses,OmegaOver1,WtOmegaOver1,LRT,p,p_Holm,BranchLength,Settings_length,Settings_OmegaOver1,Settings_propOverOne,Settings_meandns,Settings_MaxOmega,Settings_MaxOmegaProp
3,0.08004296908696101,1,0,0,0,1,1,0.08873210837698477,0.09757825844482837,0,0,0.12718199671823377,0.12718199671823377,1.0
4,0.1772426770516192,2,112.8788063020354,0.006661888805563843,3.692556626048827,0.02732788939053404,0.1093115575621362,0.4258605282852388,0.3027387093835807,0,0,0.12778769348825372,0.12778769348825372,1.0
1,0.7018810037463137,1,0,0,0,1,1,0.02605746863317209,0.03669672125078146,1.0172529420702143,1.0,1.0172529420702143,1.0172529420702143,1.0
2,5.412191824881318,2,30.19604413582787,0.2232170081310384,24.94433984605803,2.950475971319477e-07,1.180190388527791e-06,0.04468974591917212,0.06556157831528771,6.276699454047925,0.253769136422,1.7837813123409971,6.276699454047925,0.253769136422
5,10,1,inf,1,92.00361741968027,0,0,0.124685423261004,0.2092489963740259,47.438919871690146,0.744569604711,35.40742684776904,47.438919871690146,0.744569604711
3,0.009575488059983265,1,0,0,0,1,1,0.1535571169620235,0.1723316305181499,0,0,0.015519492534196669,0.015519492534196669,1.0
4,0.3027718548439361,1,0,0,0,1,1,0.003563881487318426,0.004413456628491044,0,0,0.04056664198836847,0.04056664198836847,1.0
1,0.2418601088550963,1,0,0,0,1,1,0.03247450023329895,0.04162065767052118,0,0,0.28702165929457624,0.28702165929457624,1.0
2,0.330245451472909,1,0,0,0,1,1,0.04038923629830279,0.055889610823224835,0,0,0.48247428273154286,0.48247428273154286,1.0
5,0.1243153606526753,1,0,0,0,1,1,0.2019230072656131,0.22676628344330194,0,0,0.11677185535277629,0.11677185535277629,1.0
3,1.272371846800642,1,1.272381910245853,1,1.591819631748876,0.1035331759092226,0.5176658795461129,0.2832244966031448,0.4127065319205968,1.159967957424545,1.0,1.159967957424545,1.159967957424545,1.0
4,1.290735592074199,1,1.290728414371209,1,0.7267516288266052,0.1969690713704477,0.7878762854817909,0.1465597382416015,0.18646302951588611,0,0,0.9202321497523579,0.9202321497523579,1.0
1,4.972274366480947,2,15.80277975805942,0.5052310563959603,9.265224993165248,0.001167728935920098,0.004670915743680393,0.08012068326639533,0.1289901742157124,22.318089719538705,0.355198675111,8.190319349197463,22.318089719538705,0.355198675111
2,0.1398183931647156,2,435.4255774406107,0.02639021896004012,5.642227564681889,0.008766458664310361,0.02629937599293108,5.779667108230075,0.5167114321553875,15.364553969284717,0.0203728671207,0.47879094477507256,15.364553969284717,0.0203728671207
5,0.01522155044597729,1,0,0,0,1,1,0.1330591783178102,0.19080777909506733,0,0,0.05877062593503309,0.05877062593503309,1.0
3,5.907559753796785,2,18.96913834167531,0.3974694984204313,30.55848149395388,1.619762790561197e-08,8.098813952805983e-08,0.09563831769719837,0.13265063822145048,12.631522943320135,0.288140624359,3.789758712377403,12.631522943320135,0.288140624359
4,0.5221547829623937,1,0,0,0,1,1,0.07795727851790793,0.08732779888785018,0,0,0.43442415784701055,0.43442415784701055,1.0
1,3.246936403035412,1,3.246724044775587,1,21.91251330854811,1.426835231188583e-06,7.134176155942917e-06,0.2168270968910343,0.2914083090422745,1.4446218651896328,1.0,1.4446218651896328,1.4446218651896328,1.0
2,0.005452365334261901,1,0,0,0,1,1,0.38725401723271,0.40916126078473175,0,0,0.008193308449748792,0.008193308449748792,1.0
5,0.3418137916863904,1,0,0,0,1,1,0.02511562990643984,0.026454195945665407,0,0,0.3802891446609932,0.3802891446609932,1.0
3,0.1407649357780592,1,0,0,0,1,1,0.05255984839968716,0.05931784024833947,0,0,0.2071312770177294,0.2071312770177294,1.0
4,1.065059310226523,1,1.064993350088885,1,0.01183836756626988,0.4566788714059982,1,0.02075094752026518,0.02744881226617,0,0,0.9018747053685551,0.9018747053685551,1.0
1,0.3021352405350657,1,0,0,0,1,1,0.1571103325017012,0.22103447265757661,0,0,0.23484601365223234,0.23484601365223234,1.0
2,0.2315723593333363,1,0,0,0,1,1,0.00334513069296857,0.006618067935242178,6.160901567608448,0.712253869369,4.49924193590124,6.160901567608448,0.712253869369
5,0.1509705628536312,1,0,0,0,1,1,0.07459695813534468,0.09557461605197012,0,0,0.1765116229898086,0.1765116229898086,1.0
3,1.318158525855427,1,1.318398268718262,1,0.5767689396807327,0.2237907938033727,0.8951631752134908,0.02969599039717973,0.04335641734454831,0,0,0.6067386746078203,0.6067386746078203,1.0
4,2.216476504097553,1,2.214622670669487,1,1.501381691903589,0.1102294442307022,0.5511472211535112,0.01309985003561481,0.024987779152704715,24.60521591025996,0.473349866383,11.99863384380828,24.60521591025996,0.473349866383
1,0.03316620118827423,2,0,0,0,1,1,0.2949847528925186,0.33816187188014296,0,0,0.0402407361798551,0.0402407361798551,1.0
2,1.20467579139791,1,1.373540221520433,1,2.516988270190268,0.05631275107959266,0.2252510043183706,0.5495356809783544,0.7741094681918121,1.293364818922232,1.0,1.293364818922232,1.293364818922232,1.0
5,5.360438099898009,2,20.59808516679501,0.08397614698388944,21.1669744357514,2.10478103590539e-06,1.052390517952695e-05,0.2951466255835021,0.3551645251824231,8.85539276139184,0.435803348663,4.12431905408205,8.85539276139184,0.435803348663
3,0.07945937766091156,1,0,0,0,1,1,0.1665756139818527,0.2214946863224845,0,0,0.1255353058606151,0.1255353058606151,1.0
4,0.1828560595582554,1,0,0,0,1,1,0.156888883162239,0.18702501561909107,0,0,0.23788273085104691,0.23788273085104691,1.0
1,10,1,46.01658899826583,1,2.889313405155917,0.04458445942313494,0.2229222971156747,0.03046983983902965,0.07716405934808242,35.532469199606055,0.22650454266,8.347185287243871,35.532469199606055,0.22650454266
2,0.03648967859184395,1,0,0,0,1,1,0.2584315758514967,0.27577617459928877,0,0,0.04022301781971532,0.04022301781971532,1.0
5,0.4803690326521686,1,0,0,0,1,1,0.146547481569573,0.22714409183257053,0,0,0.6439593871587344,0.6439593871587344,1.0
3,10,1,inf,1,2.85279162741972,0.04560771168239369,0.1824308467295748,0.01499873753194529,0.022834178560372818,5.4038466873916615,0.214513077802,1.2105080668543484,5.4038466873916615,0.214513077802
4,1.19866281739343,1,1.198679103288274,1,1.64274560668855,0.09997458795673214,0.2999237638701964,0.2887220237610018,0.4250035608438674,1.6986398724310032,1.0,1.6986398724310032,1.6986398724310032,1.0
1,10,2,86.56807874984358,0.2633321249117542,128.5988992864841,0,0,0.2095261488508738,0.3339394279517453,61.43692361964247,0.265231780912,16.869856549099946,61.43692361964247,0.265231780912
2,0.4235368842612996,1,0,0,0,1,1,0.04584326917195063,0.04613837865157937,0,0,0.47074026404462105,0.47074026404462105,1.0
5,0.619662078977993,1,0,0,0,1,1,0.1647070114271104,0.21451717088593092,0,0,0.6110577483585288,0.6110577483585288,1.0
3,1.185925866781715,1,1.219367799685951,1,2.265306271858208,0.06615002732848863,0.1984500819854659,0.4064934431735549,0.5437138678848231,1.2878857993342347,1.0,1.2878857993342347,1.2878857993342347,1.0
4,10,1,inf,1,3.966155928923399,0.02321181893772356,0.09284727575089424,0.02019882251922732,0.04859512508532341,6.870538906339778,0.397664920905,2.8098160546163284,6.870538906339778,0.397664920905
1,0.001733538405023447,1,0,0,0,1,1,0.09885858827122666,0.11119433895618831,0,0,0.005702065587414666,0.005702065587414666,1.0
2,2.987319455934299,1,2.986889252193735,1,0.1966109165550733,0.3287352183749099,1,0.00825497033671321,0.022883198040644554,1.5852931515529078,1.0,1.5852931515529078,1.5852931515529078,1.0
5,0.1321406265835719,1,0,0,0,1,1,0.1161595688660937,0.1367792108232711,0,0,0.1583035856535138,0.1583035856535138,1.0
3,0.07865226865112965,1,0,0,0,1,1,0.009349114095167857,0.010841250995062921,0,0,0.21293064041179224,0.21293064041179224,1.0
4,10,1,1645422.931826195,1,2.936015459339615,0.04331208797948227,0.2165604398974114,0.003421549107083359,0.0025194908012196376,5.694482615375251,0.370590508983,2.390373011697248,5.694482615375251,0.370590508983
1,0.5849483376129747,1,0,0,0,1,1,0.051846877077035,0.07743384743049658,0,0,0.5080220531380909,0.5080220531380909,1.0
2,1.492883517475171,2,25.89138570801493,0.107381862802792,39.36791397321122,1.755088852029019e-10,8.775444260145093e-10,0.07465633200135739,0.12155180286873772,44.735743154538554,0.0566547092194,2.891034290463973,44.735743154538554,0.0566547092194
5,0.784318036955719,1,0,0,0,1,1,0.09587333097567936,0.1476668395680443,0,0,0.9278607625937707,0.9278607625937707,1.0
3,0.2916484757155904,1,0,0,0,1,1,0.06340766910604825,0.07840621375859512,0,0,0.2670557647275424,0.2670557647275424,1.0
4,0.1347484356638221,1,0,0,0,1,1,0.01420325880135464,0.02001418143834812,0,0,0.06508504137566161,0.06508504137566161,1.0
1,0.2963319396418853,1,0,0,0,1,1,0.2560115079151669,0.3223693571199373,0,0,0.284296042518126,0.284296042518126,1.0
2,1.076300948053417,2,170.0753537878336,0.0084953390149477,6.789651777206018,0.004584389584582349,0.0183375583383294,0.06273506013632472,0.06006794723988427,3.473558309652753,0.58279820635,2.2315504893578604,3.473558309652753,0.58279820635
5,0.3341041554636176,1,0,0,0,1,1,0.02801800907878267,0.04998927888256662,0,0,0.593855918470177,0.593855918470177,1.0
3,1.372994100821553,1,1.400988441192299,1,2.63880214161145,0.05214107214453662,0.1564232164336098,0.1073434773231979,0.14590468463090894,1.572680887078699,1.0,1.572680887078699,1.572680887078699,1.0
4,2.392156655200734,2,12.99803335718507,0.2427655426931664,9.923060359813462,0.000816103812969815,0.004080519064849075,0.04338402145881997,0.04912633533854661,17.37641329324189,0.440913513765,7.94063062327056,17.37641329324189,0.440913513765
1,0.3632873847453398,1,0,0,0,1,1,0.0615854203655099,0.08456653146982773,0,0,0.3481921259993039,0.3481921259993039,1.0
2,1.175286389611073,1,1.175262166561065,1,0.8920234333545523,0.1724647825917776,0.862323912958888,0.313609545638906,0.43679656172407444,0,0,0.9507414433934327,0.9507414433934327,1.0
5,0.008658033815163823,1,0,0,0,1,1,0.1146522427320617,0.15132625393102891,0,0,0.007381478903500751,0.007381478903500751,1.0
3,0.01770596826727897,1,0,0,0,1,1,0.7539056953029437,0.6962549676830957,0,0,0.021509885896753816,0.021509885896753816,1.0
4,0.116510692889732,1,0,0,0,1,1,0.03917304533391191,0.03292858189626894,0,0,0.3429137571232383,0.3429137571232383,1.0
1,0.8434059043144,1,0,0,0,1,1,0.4251154914616526,0.5747992126116045,0,0,0.8843484207238661,0.8843484207238661,1.0
2,0.1175946022282234,1,0,0,0,1,1,0.02871611207166453,0.06822772697435696,7.359368859590573,0.0279552259654,0.27262404942923,7.359368859590573,0.0279552259654
5,0.06409055254349227,1,0,0,0,1,1,0.3824706302899702,0.4135360182106208,0,0,0.06012075433345001,0.06012075433345001,1.0
3,0.004948137355939131,1,0,0,0,1,1,0.06263305015965011,0.04427934982772555,0,0,0.057526049787351645,0.057526049787351645,1.0
4,0.8537472875236233,1,0,0,0,1,1,0.1641682164417429,0.2393946277236921,0,0,0.6697390795134303,0.6697390795134303,1.0
1,1.24354964589948,1,1.249931521720518,1,0.006432364367356058,0.4680382909277056,1,0.0258417268616173,0.0499452613779137,1.0465644944812653,1.0,1.0465644944812653,1.0465644944812653,1.0
2,0.1352797682583836,1,0,0,0,1,1,0.3410051046060669,0.39544875889964354,0,0,0.15508538583006762,0.15508538583006762,1.0
5,0.1512899096031119,1,0,0,0,1,1,0.414728733415328,0.4707017881196256,0,0,0.17447905041626982,0.18633574440669026,0.843953407121
3,0.6132828467988479,1,0,0,0,1,1,0.06268682850697277,0.0806890085953937,0,0,0.42769263010902087,0.42769263010902087,1.0
4,1.682461703930833,1,1.682888426845552,1,1.836342170361604,0.08769013655169966,0.4384506827584983,0.1102287912076022,0.13783604755552772,1.6068596364775871,1.0,1.6068596364775871,1.6068596364775871,1.0
1,0.2033558110105134,1,0,0,0,1,1,0.1690420259781476,0.22048310044929492,0,0,0.2464649318830309,0.2464649318830309,1.0
2,10,1,5199362.218812065,1,0.6722487941315194,0.2061343360626541,0.8245373442506163,0.008652083054300137,0.03287504657788109,0,0,0.35866333054321003,0.35866333054321003,1.0
5,0.3064159540774378,1,0,0,0,1,1,0.2134753588318163,0.304117898550819,0,0,0.3081192570611888,0.3081192570611888,1.0
3,10,2,33.11424619123133,0.505222768187011,72.86482074192827,0,0,0.1657464179214322,0.2288522328447629,24.009890096846974,0.505471739816,12.283962784982217,24.009890096846974,0.505471739816
4,0.5184065592983258,1,0,0,0,1,1,0.02615091908823414,0.025480771114033903,0,0,0.5323166067951518,0.5323166067951518,1.0
1,0.1885137069205907,1,0,0,0,1,1,0.04033557403341793,0.03624306614067062,0,0,0.14808596094642565,0.14808596094642565,1.0
2,2.655493494863982,2,101.1235235691242,0.03355044738043567,13.32128618503884,0.0001312050601910975,0.0005248202407643898,0.02509307140176235,0.033603270238070845,25.730130297800983,0.104978224518,2.97050322166536,25.730130297800983,0.104978224518
5,0.3546505800661319,1,0,0,0,1,1,0.09670967320127301,0.11310809870541574,0,0,0.28699819978200614,0.28699819978200614,1.0
3,10,1,13.46142854259878,1,124.3131370003684,0,0,0.354288681094493,0.6105721263384718,17.929485942358248,0.822883480023,14.836545040585346,17.929485942358248,0.822883480023
4,1.313725725683801,1,1.320175161385685,1,2.283647787629889,0.06537202329743724,0.1961160698923117,0.1906149564250049,0.28679733041023286,1.5065495665948792,1.0,1.5065495665948792,1.5065495665948792,1.0
1,0.3400877171523901,1,0,0,0,1,1,0.09565771510971817,0.13019572863543344,0,0,0.3923114367345499,0.3923114367345499,1.0
2,0.05809554414336123,1,0,0,0,1,1,0.03528229557885473,0.02943318333996513,0,0,0.06355564574721986,0.06355564574721986,1.0
5,0.8989220442109602,2,31.10292914676231,0.06899893562008441,30.82603245427526,1.411131633766161e-08,7.055658168830803e-08,0.1387082234785283,0.1712965092544478,8.656038618149656,0.0668221596543,0.8728870204739638,8.656038618149656,0.0668221596543
3,0.9059619204059216,1,0,0,0,1,1,0.6096622281003632,0.8503509113593976,0,0,0.8228454571325874,0.8228454571325874,1.0
4,0.8188121738001607,1,0,0,0,1,1,0.04847350688285521,0.0599779386040546,1.4087721074731943,1.0,1.4087721074731943,1.4087721074731943,1.0
1,0.731783045575906,1,0,0,0,1,1,0.4854043301518668,0.6424959824026379,0,0,0.806349027709253,0.806349027709253,1.0
2,0.3897230704696822,1,0,0,0,1,1,0.2099846814941689,0.2842440347032799,0,0,0.4412515270161328,0.4412515270161328,1.0
5,0.2455214917570024,1,0,0,0,1,1,0.009812671412407997,0.024343183474978592,2.195107209714932,1.0,2.195107209714932,2.195107209714932,1.0
3,0.3265722752970912,1,0,0,0,1,1,0.06350060055663144,0.09971847650460311,0,0,0.3719253542278317,0.3719253542278317,1.0
4,1.405236899443056,2,41.75350184570615,0.1375006754847328,104.0144368769543,0,0,0.3110358053968772,0.5094220387286709,28.952457512714215,0.168509569313,5.200669084371896,28.952457512714215,0.168509569313
1,0.7061995123803361,1,0,0,0,1,1,0.121338803658437,0.16831172934888525,0,0,0.9089197703535192,0.9089197703535192,1.0
2,10,1,0,0,0,1,1,0,0.005353154063428891,0,0,0.040248031357759936,0.040248031357759936,1.0
5,0.09566373600711144,1,0,0,0,1,1,0.1090480101731485,0.13010949139787517,0,0,0.14109689779327061,0.14109689779327061,1.0
3,0.3222196260729581,1,0,0,0,1,1,0.1050540901977116,0.12611446862476408,0,0,0.32493613185986553,0.32493613185986553,1.0
4,0.2387333095306104,1,0,0,0,1,1,0.739696893562289,0.9915965722191373,0,0,0.25890568779153444,0.25890568779153444,1.0
1,0.6990271003861499,1,0,0,0,1,1,0.3536473283209055,0.4757133335736152,0,0,0.661245674202538,0.661245674202538,1.0
2,0.4973472088699146,1,0,0,0,1,1,0.157882971755767,0.20867826099662845,0,0,0.5729313942279263,0.5729313942279263,1.0
5,10,1,inf,1,0.7506711889946018,0.1931319057951055,0.7725276231804221,0.02507000726322974,0.03356931892109761,1.4501448082928412,1.0,1.4501448082928412,1.4501448082928412,1.0
3,0.05715449024632452,1,0,0,0,1,1,0.4846627719500056,0.5077221857979201,0,0,0.057040791875052226,0.057040791875052226,1.0
4,1.709621283304136,1,1.710437619209456,1,3.608145302798221,0.0287486044342386,0.143743022171193,0.1336362005166148,0.19657473842819284,1.9300563757011895,1.0,1.9300563757011895,1.9300563757011895,1.0
1,0.8932305741937278,1,0,0,0,1,1,0.1674136634897082,0.2194736073499216,1.3679858174079804,1.0,1.3679858174079804,1.3679858174079804,1.0
2,1.470470673480023,1,1.470703310325414,1,3.956196420145716,0.02334955516833265,0.09339822067333059,0.2568790887095803,0.3907625520591778,2.803551334751076,0.630863831198,1.8732463287619097,2.803551334751076,0.630863831198
5,0.6335150266082271,1,0,0,0,1,1,0.2122019115789415,0.26818813455826374,0,0,0.4011134602551001,0.4011134602551001,1.0
3,2.023699057134767,1,2.02297076061384,1,15.05785964278402,5.213258841185731e-05,0.0002606629420592865,0.2687649761530011,0.3817716427694728,2.4841165357589863,1.0,2.4841165357589863,2.4841165357589863,1.0
4,0.933949116934668,1,0,0,0,1,1,0.07105903937182402,0.1309612989561109,0,0,0.8771619337266344,0.8771619337266344,1.0
1,3.643867081550969,1,3.644415889543104,1,21.24681950407285,2.018899027844689e-06,8.075596111378758e-06,0.08735159593895736,0.14677420306975045,2.6954952447316343,1.0,2.6954952447316343,2.6954952447316343,1.0
2,0.4588357480612847,1,0,0,0,1,1,0.04266646946918184,0.06061356940874481,0,0,0.4780282997574564,0.4780282997574564,1.0
5,9.061909790612106,1,9.063647162678311,1,50.83857342880947,5.01432229071952e-13,2.50716114535976e-12,0.1583668542659391,0.2765494010145938,16.087614790406207,0.755519481435,12.193186480150503,16.087614790406207,0.755519481435
3,0.6213094779396591,1,0,0,0,1,1,0.2186929666098067,0.31434986853723623,0,0,0.6941714984130805,0.6941714984130805,1.0
4,0.5293704296539238,1,0,0,0,1,1,0.04433879046617285,0.06621737028298458,0,0,0.3228036405483352,0.3228036405483352,1.0
1,0.5250854071166213,1,0,0,0,1,1,0.5228607069393931,0.6724669953809861,0,0,0.6007037808082623,0.6007037808082623,1.0
2,0.1577336309041796,1,0,0,0,1,1,0.1381450110728281,0.2612703573429855,0,0,0.22747098267595922,0.22747098267595922,1.0
5,2.919250178126319,1,2.916904952000681,1,13.02204152119884,0.0001539230146959669,0.0007696150734798346,0.3642660480811073,0.5151239103659523,25.701503911764288,0.860622243813,22.23682726383008,25.701503911764288,0.860622243813
3,2.390932675210464,1,2.401110055879717,1,0.2007308094434848,0.3270658016402029,1,0.02589928351587756,0.05866644295532548,11.306810140992535,0.0462775837329,0.8591566335301513,11.306810140992535,0.0462775837329
4,0.4405526099637804,1,0,0,0,1,1,0.494676470342006,0.7154057262994543,5.459562765748137,0.00293134298658,0.48662746656646155,5.459562765748137,0.00293134298658
1,10,2,9999.999999998339,0.291130413328205,29.86115332120971,2.320596387273e-08,1.1602981936365e-07,0.05646792713650936,0.0926644962933656,27.72654062752985,0.319043524113,9.175166876065434,27.72654062752985,0.319043524113
2,1.943916034901252,1,1.946394836277123,1,9.867234684723371,0.000841240979024771,0.003364963916099084,0.09882957104477037,0.1609587241946157,1.5734894539061883,1.0,1.5734894539061883,1.5734894539061883,1.0
5,0.02532798976919518,1,0,0,0,1,1,0.08644261426714932,0.08792655351990786,0,0,0.021573062006035853,0.021573062006035853,1.0
3,0.3413634601931696,1,0,0,0,1,1,0.2160406575031457,0.32139946341984166,0,0,0.35049019983647023,0.35049019983647023,1.0
4,0.01868549495540894,1,0,0,0,1,1,0.1421938974987477,0.15055631529181426,0,0,0.021126939273468953,0.021126939273468953,1.0
1,0.5624045718416966,1,0,0,0,1,1,0.0263900653181918,0.032470628575667015,0,0,0.3931656589852028,0.3931656589852028,1.0
2,0.9628465026982188,1,0,0,0,1,1,0.2177747491481408,0.2586334397506171,1.1754451474416547,1.0,1.1754451474416547,1.1754451474416547,1.0
5,1.74891294372104,2,13.15594314668113,0.2699910829867035,69.49500803118281,5.551115123125783e-17,2.775557561562891e-16,0.1875569317669622,0.33176186575202576,18.254385832842676,0.273805400403,5.2870920479522905,18.254385832842676,0.273805400403
3,0.9242584496345834,1,0,0,0,1,1,0.05957888119665088,0.08750014302102214,1.095359126341796,1.0,1.095359126341796,1.095359126341796,1.0
4,0.7765431619411953,1,0,0,0,1,1,0.0213342921992648,0.030789073477366497,0,0,0.3733623462889802,0.3733623462889802,1.0
1,0.3647892189070855,1,0,0,0,1,1,0.1075535937325846,0.14748995022375597,0,0,0.44849024198400433,0.44849024198400433,1.0
2,1.772514600450786,2,18.4154125130985,0.3132212771515875,117.4844118786714,0,0,0.3261555939459785,0.6673506010274547,36.41333769114607,0.310663245996,11.376312383504022,36.41333769114607,0.310663245996
5,0.03808911658833061,1,0,0,0,1,1,0.3367076924695532,0.44361077551447137,0,0,0.031295487397312055,0.031295487397312055,1.0
3,1.301982257225654,2,6.01977996592793,0.2908784168964232,11.82923503238817,0.0002915397197577607,0.001166158879031043,0.09408413342708578,0.11870005126075968,20.127399544678735,0.267984757732,6.0340721891828295,20.127399544678735,0.267984757732
4,0.6464283193726124,1,0,0,0,1,1,0.1415722701385223,0.19630617096234157,0,0,0.4621780250672157,0.4621780250672157,1.0
1,0.4420992779000135,1,0,0,0,1,1,0.01186557803013183,0.026355212541082865,0,0,0.5745781599398104,0.5745781599398104,1.0
2,0.5210893351840499,1,0,0,0,1,1,0.2771703117242759,0.43160080622166025,0,0,0.5223530891966442,0.5223530891966442,1.0
5,0.1269762890197753,1,0,0,0,1,1,0.2811451028111614,0.35157254828289697,1.91431974733897,0.0292437632401,0.14805778199715042,1.91431974733897,0.0292437632401
3,0.7377130065970299,1,0,0,0,1,1,0.07515658220370426,0.11085748574618469,0,0,0.5352031911332981,0.5352031911332981,1.0
4,3.173307761925629,2,13.83843520415264,0.3952089237236174,48.72677491724062,1.471101018779564e-12,7.355505093897818e-12,0.1813883208412766,0.21898323736954012,23.431337540382103,0.457976656771,10.747545072385465,23.431337540382103,0.457976656771
1,0.4737156651942173,1,0,0,0,1,1,0.2164921034573012,0.2959658128933823,0,0,0.4206388135401123,0.4206388135401123,1.0
2,0.3323553671526063,1,0,0,0,1,1,0.7080182169883683,0.9723968693146474,0,0,0.4595700227336846,0.4595700227336846,1.0
5,0.03801502720063035,1,0,0,0,1,1,0.09227134034092925,0.09254720694697254,0,0,0.02902541526861766,0.02902541526861766,1.0
3,0.6270085894089056,1,0,0,0,1,1,0.2040869974575335,0.2824441031908932,0,0,0.6180607059965754,0.6974472060815956,0.843269962754
4,10,1,105423.1318532404,1,0.005789094575447962,0.4696752994392888,1,0.0001658842420534232,0.0018394788000882403,1.208196627707752,1.0,1.208196627707752,1.208196627707752,1.0
1,0.1646257758784661,1,0,0,0,1,1,0.1499752234798451,0.14227467414586792,0,0,0.20593872003138852,0.20593872003138852,1.0
2,0.7547492507782935,1,0,0,0,1,1,0.4257175309169434,0.578482187641897,0,0,0.626884407568558,0.626884407568558,1.0
5,5.028348995271242e-09,1,0,0,0,1,1,0.1419624534536579,0.19126072540708258,0,0,0.007323935698396171,0.007323935698396171,1.0
3,0.1433768128876151,1,0,0,0,1,1,0.4046201678844129,0.45999006191457453,0,0,0.1755614777806977,0.1755614777806977,1.0
4,5.387137729453015,2,18.4122262667833,0.5501534228706351,20.7361612365803,2.635556452468268e-06,1.317778226234134e-05,0.1856903184419683,0.31413572454286676,8.920200287307008,0.398392986777,3.8071307217240276,8.920200287307008,0.398392986777
1,1.743119007555307,1,1.776981924998909,1,5.27811352999197,0.01079756679183874,0.04319026716735497,0.1188995062451648,0.15250753377579415,1.5950134675330983,1.0,1.5950134675330983,1.5950134675330983,1.0
2,0.9518331147147855,1,0,0,0,1,1,0.2259508440673464,0.3005755493059896,0,0,0.9427190773517891,0.9427190773517891,1.0
5,0.138545704309134,1,0,0,0,1,1,0.04427408913490726,0.054286630879291316,0,0,0.22990432379309256,0.22990432379309256,1.0
3,3.099604108919658,2,10.5925477229679,0.3800570032640926,22.69802876100948,9.478111711036519e-07,4.739055855518259e-06,0.09828478671332645,0.14678875274215433,20.434232160729692,0.276419869736,6.127117627827059,20.434232160729692,0.276419869736
4,0.2727709525690126,1,0,0,0,1,1,0.08409421378609645,0.08869534160060491,0,0,0.27169863952453815,0.27169863952453815,1.0
1,0.1066310468594068,1,0,0,0,1,1,0.09988496677455315,0.05625511502386457,0,0,0.4052362455657663,0.4052362455657663,1.0
2,0.1279626700381833,1,0,0,0,1,1,0.6124486607039606,0.7139629605603853,0,0,0.13180480192755603,0.13180480192755603,1.0
5,0.6662857931826994,1,0,0,0,1,1,0.3740914654623285,0.6450876141630427,0,0,0.49681081731012544,0.49681081731012544,1.0
3,0.532249482197878,2,32.89026471515184,0.03604295875571151,22.43356260432665,1.08769607282122e-06,5.438480364106102e-06,0.09828319006454617,0.09844319742244524,34.78616020296109,0.0416557472915,1.765946045727043,34.78616020296109,0.0416557472915
4,0.1439282608115227,1,0,0,0,1,1,0.1164501521681134,0.1528517399841785,0,0,0.16749302436452793,0.16749302436452793,1.0
1,0.6088703174023549,1,0,0,0,1,1,0.01502541075742754,0.015356892294388467,0,0,0.417422831096664,0.417422831096664,1.0
2,3.80097050747418,2,21.03251698697396,0.4249687286286339,146.2529796560739,0,0,0.3973938174455001,0.6086785760076845,27.97316489859133,0.330176889635,9.569627830489459,27.97316489859133,0.330176889635
5,1.115136624425483,1,1.198742279619262,1,0.7706295789412252,0.190011178771325,0.570033536313975,0.1988765916879092,0.2748596288856174,1.0431064258102254,1.0,1.0431064258102254,1.0431064258102254,1.0
3,1.358715334284878,1,1.406678795500028,1,1.233745102772446,0.1333399696194276,0.5333598784777105,0.1078742448541817,0.15508465794335374,1.0661869911769977,1.0,1.0661869911769977,1.0661869911769977,1.0
4,0.1082278329895819,1,0,0,0,1,1,0.1803634036013906,0.18358972185575345,0,0,0.08163542872941211,0.08163542872941211,1.0
1,0.06926941817291896,1,0,0,0,1,1,0.5625636692203131,0.6356382436057707,0,0,0.0897469608459683,0.0897469608459683,1.0
2,0.25641858016451,1,0,0,0,1,1,0.05176965021948609,0.06800791719651952,0,0,0.1804275736173734,0.1804275736173734,1.0
5,1.839634992597467,1,1.837624737489592,1,4.372331651857166,0.01826348913100068,0.09131744565500338,0.3294423471506164,0.4492155561471297,1.998521062697111,1.0,1.998521062697111,1.998521062697111,1.0
3,0.1069317180734753,1,0,0,0,1,1,0.5667940953963085,0.6318667412920483,0,0,0.13596308516461908,0.13596308516461908,1.0
4,10,1,7855451.401781832,1,0.3502475023051375,0.2769865292464134,1,0.01172036800758965,0.043445898236553974,3.412117343052505,0.229556571554,1.0067194354574371,3.412117343052505,0.229556571554
1,0.01191582905566623,1,0,0,0,1,1,0.1097426084444304,0.12767142391465683,0,0,0.01340532782856948,0.01340532782856948,1.0
2,0.8768921827795341,1,0,0,0,1,1,0.03555816824122681,0.06186137711695202,0,0,0.5247704462185898,0.5247704462185898,1.0
5,0.02649908344980977,1,0,0,0,1,1,0.2082450851017753,0.2622729889535333,0,0,0.022813940557070412,0.022813940557070412,1.0
3,0.3625606744474834,1,0,0,0,1,1,0.2843131481362337,0.4297325642627709,0,0,0.3238971312381916,0.3238971312381916,1.0
4,0.05488371966628013,1,0,0,0,1,1,0.2533909525287927,0.2599542965948273,0,0,0.0631425785013664,0.0631425785013664,1.0
1,0.0978407449326664,1,0,0,0,1,1,0.5312106963610517,0.6318147923382882,0,0,0.08480707143049393,0.08480707143049393,1.0
2,0.8000274698327875,1,0,0,0,1,1,0.07843589909584243,0.1031172750723666,1.0409285489599942,1.0,1.0409285489599942,1.0409285489599942,1.0
